trackid,albumid,discnumber,durationms,explicit,href,isplayable,name,previewurl,tracknumber,type,uri
0sMIqkhsrKaIU3G1WwlY2X,5GiK94M5OXI77QX8a1GVAk,1,285600,True,https://api.spotify.com/v1/tracks/0sMIqkhsrKaIU3G1WwlY2X,False,"I Need a Girl (Pt. Two) [feat. Ginuwine, Loon, Mario Winans & Tammy Ruggieri]",,3,Track,spotify:track:0sMIqkhsrKaIU3G1WwlY2X
7knY2ugzPHIH33OsCESURP,5GiK94M5OXI77QX8a1GVAk,1,277200,True,https://api.spotify.com/v1/tracks/7knY2ugzPHIH33OsCESURP,False,Bad Boy for Life - Remix; feat. Busta Rhymes & M.O.P.,,4,Track,spotify:track:7knY2ugzPHIH33OsCESURP
61tiWelwXd0QvRYYnS41Ft,5GiK94M5OXI77QX8a1GVAk,1,266133,True,https://api.spotify.com/v1/tracks/61tiWelwXd0QvRYYnS41Ft,False,I Need a Girl (Pt. One) [feat. Usher & Loon],,5,Track,spotify:track:61tiWelwXd0QvRYYnS41Ft
0YY87RJfSIREsu2bKPaqFF,5GiK94M5OXI77QX8a1GVAk,1,73200,False,https://api.spotify.com/v1/tracks/0YY87RJfSIREsu2bKPaqFF,False,The Remix Phenomenon (Interlude),,6,Track,spotify:track:0YY87RJfSIREsu2bKPaqFF
06VbqkJ7Fgb8LO2tsvMpkm,5GiK94M5OXI77QX8a1GVAk,1,193306,True,https://api.spotify.com/v1/tracks/06VbqkJ7Fgb8LO2tsvMpkm,False,Unfoolish (feat. The Notorious B.I.G.),,7,Track,spotify:track:06VbqkJ7Fgb8LO2tsvMpkm
5lv9y8mcUDBF5uWLsJxlMD,5GiK94M5OXI77QX8a1GVAk,1,296760,False,https://api.spotify.com/v1/tracks/5lv9y8mcUDBF5uWLsJxlMD,False,Dance with Me (feat. Beanie Sigel & Ludacris) - Peaches & Cream Remix,,8,Track,spotify:track:5lv9y8mcUDBF5uWLsJxlMD
46GNNmo8O5QHAWP2ICS6KP,5GiK94M5OXI77QX8a1GVAk,1,244800,False,https://api.spotify.com/v1/tracks/46GNNmo8O5QHAWP2ICS6KP,False,No More Drama - Remix; feat. P. Diddy,,9,Track,spotify:track:46GNNmo8O5QHAWP2ICS6KP
6N3ONQW2e2IBgmFgtrIOCY,5GiK94M5OXI77QX8a1GVAk,1,276333,False,https://api.spotify.com/v1/tracks/6N3ONQW2e2IBgmFgtrIOCY,False,So Complete - Remix,,10,Track,spotify:track:6N3ONQW2e2IBgmFgtrIOCY
0aCvDEof70VSvv9jqM5Iyi,5GiK94M5OXI77QX8a1GVAk,1,221600,True,https://api.spotify.com/v1/tracks/0aCvDEof70VSvv9jqM5Iyi,False,Notorious B.I.G. (feat. Lil' Kim & P. Diddy) - Remix,,11,Track,spotify:track:0aCvDEof70VSvv9jqM5Iyi
6upaFnJ5fTR3kj2kJtvfpk,5GiK94M5OXI77QX8a1GVAk,1,278400,True,https://api.spotify.com/v1/tracks/6upaFnJ5fTR3kj2kJtvfpk,False,"That's Crazy (feat. Black Rob, Missy Elliott, Snoop Dogg & G-Dep) - Remix",,12,Track,spotify:track:6upaFnJ5fTR3kj2kJtvfpk
47SlpYvtMq6uZ0drHr7JuX,5GiK94M5OXI77QX8a1GVAk,1,364173,True,https://api.spotify.com/v1/tracks/47SlpYvtMq6uZ0drHr7JuX,False,Woke Up in the Morning - Remix; feat. The Notorious B.I.G.,,13,Track,spotify:track:47SlpYvtMq6uZ0drHr7JuX
173DSH9nwuVP12OOKAx8UN,5GiK94M5OXI77QX8a1GVAk,1,275560,True,https://api.spotify.com/v1/tracks/173DSH9nwuVP12OOKAx8UN,False,You Gets No Love - Remix; feat. G. Dep,,14,Track,spotify:track:173DSH9nwuVP12OOKAx8UN
7N28fsc0sjXxmPBX9Cvr7K,64kkYnLtqicWF2MuJUO6Bg,1,246000,False,https://api.spotify.com/v1/tracks/7N28fsc0sjXxmPBX9Cvr7K,False,Awake,,9,Track,spotify:track:7N28fsc0sjXxmPBX9Cvr7K
1GK00LbZxSliLWW0JkxUji,64kkYnLtqicWF2MuJUO6Bg,1,255000,False,https://api.spotify.com/v1/tracks/1GK00LbZxSliLWW0JkxUji,False,Power in Prayer,,10,Track,spotify:track:1GK00LbZxSliLWW0JkxUji
7dpNYLaanEDdfCsFb335Dy,64kkYnLtqicWF2MuJUO6Bg,1,301000,False,https://api.spotify.com/v1/tracks/7dpNYLaanEDdfCsFb335Dy,False,Room with a View,,11,Track,spotify:track:7dpNYLaanEDdfCsFb335Dy
5PjE7zpx9YPmb9E9nrox0A,64kkYnLtqicWF2MuJUO6Bg,1,215000,False,https://api.spotify.com/v1/tracks/5PjE7zpx9YPmb9E9nrox0A,False,I Know It's Mine,,12,Track,spotify:track:5PjE7zpx9YPmb9E9nrox0A
4f4KV2TqoUBQKCXtdJE8oR,64kkYnLtqicWF2MuJUO6Bg,1,171000,False,https://api.spotify.com/v1/tracks/4f4KV2TqoUBQKCXtdJE8oR,False,Can You Burn,,13,Track,spotify:track:4f4KV2TqoUBQKCXtdJE8oR
1KpuHRXwG6OaJfwH6S8T1u,64kkYnLtqicWF2MuJUO6Bg,1,193000,False,https://api.spotify.com/v1/tracks/1KpuHRXwG6OaJfwH6S8T1u,False,Bloodline,,14,Track,spotify:track:1KpuHRXwG6OaJfwH6S8T1u
4aRmuDogajDFSTrmQsLLu4,64kkYnLtqicWF2MuJUO6Bg,1,221000,False,https://api.spotify.com/v1/tracks/4aRmuDogajDFSTrmQsLLu4,False,I Just Came to Talk with You Lord,,15,Track,spotify:track:4aRmuDogajDFSTrmQsLLu4
3TNBN7M4qrz8Vn2ScCHjyu,64kkYnLtqicWF2MuJUO6Bg,1,196000,False,https://api.spotify.com/v1/tracks/3TNBN7M4qrz8Vn2ScCHjyu,False,A Lot with a Little,,16,Track,spotify:track:3TNBN7M4qrz8Vn2ScCHjyu
7h6ORqNdPT6CHS7IULqKS6,64kkYnLtqicWF2MuJUO6Bg,1,253000,False,https://api.spotify.com/v1/tracks/7h6ORqNdPT6CHS7IULqKS6,False,He Welcomes the Beggar,,17,Track,spotify:track:7h6ORqNdPT6CHS7IULqKS6
4ekbZoYrmgfIfgT9Itpa6K,64kkYnLtqicWF2MuJUO6Bg,1,254000,False,https://api.spotify.com/v1/tracks/4ekbZoYrmgfIfgT9Itpa6K,False,Adam's Fall - Live,,18,Track,spotify:track:4ekbZoYrmgfIfgT9Itpa6K
6vwu2IfZN9xmo4Z2gqGaqC,64kkYnLtqicWF2MuJUO6Bg,1,135000,False,https://api.spotify.com/v1/tracks/6vwu2IfZN9xmo4Z2gqGaqC,False,Steppin' Out,,19,Track,spotify:track:6vwu2IfZN9xmo4Z2gqGaqC
2myhGb0ivf5eOfuMZodYQ9,64kkYnLtqicWF2MuJUO6Bg,1,244000,False,https://api.spotify.com/v1/tracks/2myhGb0ivf5eOfuMZodYQ9,False,Settled at the Cross,,20,Track,spotify:track:2myhGb0ivf5eOfuMZodYQ9
0F3sh3OSyT1LwVJuMlP0Dq,6llHCfaQDHhPsHI1xDJeWv,1,194000,False,https://api.spotify.com/v1/tracks/0F3sh3OSyT1LwVJuMlP0Dq,False,Anthem of the Ages,,1,Track,spotify:track:0F3sh3OSyT1LwVJuMlP0Dq
46hSwxeNOt91AXdTGoXxqh,6llHCfaQDHhPsHI1xDJeWv,1,207000,False,https://api.spotify.com/v1/tracks/46hSwxeNOt91AXdTGoXxqh,False,Whosoever Will May Come,,2,Track,spotify:track:46hSwxeNOt91AXdTGoXxqh
6vTuI2KrS40LuxHVVPvOrM,6llHCfaQDHhPsHI1xDJeWv,1,215000,False,https://api.spotify.com/v1/tracks/6vTuI2KrS40LuxHVVPvOrM,False,I Know It's Mine,,3,Track,spotify:track:6vTuI2KrS40LuxHVVPvOrM
3r5WbrHysIWh9SzR7X4RJs,6llHCfaQDHhPsHI1xDJeWv,1,261000,False,https://api.spotify.com/v1/tracks/3r5WbrHysIWh9SzR7X4RJs,False,Fear Get Out of Here,,4,Track,spotify:track:3r5WbrHysIWh9SzR7X4RJs
2nAQAd5Wj1qxNXwxvixbBQ,6llHCfaQDHhPsHI1xDJeWv,1,198000,False,https://api.spotify.com/v1/tracks/2nAQAd5Wj1qxNXwxvixbBQ,False,Letters to Heaven,,5,Track,spotify:track:2nAQAd5Wj1qxNXwxvixbBQ
4AyKBgADEI6JIVinK9RjEE,6llHCfaQDHhPsHI1xDJeWv,1,237500,False,https://api.spotify.com/v1/tracks/4AyKBgADEI6JIVinK9RjEE,False,He Still Does,,6,Track,spotify:track:4AyKBgADEI6JIVinK9RjEE
2vsWgwR81m3GUR5MArrdbp,6llHCfaQDHhPsHI1xDJeWv,1,208500,False,https://api.spotify.com/v1/tracks/2vsWgwR81m3GUR5MArrdbp,False,Bring That Giant Down,,7,Track,spotify:track:2vsWgwR81m3GUR5MArrdbp
794wkfn0uuRaYKoqCUwi0h,6llHCfaQDHhPsHI1xDJeWv,1,195000,False,https://api.spotify.com/v1/tracks/794wkfn0uuRaYKoqCUwi0h,False,Only Jesus Saves,,8,Track,spotify:track:794wkfn0uuRaYKoqCUwi0h
3fAWR88h1RPVqvYZh0njIR,6llHCfaQDHhPsHI1xDJeWv,1,246000,False,https://api.spotify.com/v1/tracks/3fAWR88h1RPVqvYZh0njIR,False,Awake,,9,Track,spotify:track:3fAWR88h1RPVqvYZh0njIR
0ovzjtWCJHp6w5Q2n8lJEH,6llHCfaQDHhPsHI1xDJeWv,1,202000,False,https://api.spotify.com/v1/tracks/0ovzjtWCJHp6w5Q2n8lJEH,False,A Lot of Life Out There,,10,Track,spotify:track:0ovzjtWCJHp6w5Q2n8lJEH
0NV5dmdQwEHtMnYfpbUGYz,6llHCfaQDHhPsHI1xDJeWv,1,221500,False,https://api.spotify.com/v1/tracks/0NV5dmdQwEHtMnYfpbUGYz,False,I Just Came to Talk with You Lord,,11,Track,spotify:track:0NV5dmdQwEHtMnYfpbUGYz
7KIlolBsltefzaiuRB1gtl,1zgCvOcr1mmEg9bq7Z8lqs,1,155405,False,https://api.spotify.com/v1/tracks/7KIlolBsltefzaiuRB1gtl,False,Angels We Have Heard On High,,1,Track,spotify:track:7KIlolBsltefzaiuRB1gtl
3xtdespEGo9V1pIwl4PHHX,1zgCvOcr1mmEg9bq7Z8lqs,1,275319,False,https://api.spotify.com/v1/tracks/3xtdespEGo9V1pIwl4PHHX,False,What Child Is This,,2,Track,spotify:track:3xtdespEGo9V1pIwl4PHHX
1QeAEt0bDU3KWb0QCk0wXi,1zgCvOcr1mmEg9bq7Z8lqs,1,183132,False,https://api.spotify.com/v1/tracks/1QeAEt0bDU3KWb0QCk0wXi,False,Home For The Holidays,,3,Track,spotify:track:1QeAEt0bDU3KWb0QCk0wXi
2ou5j8AJcNS5kxTmoVBI3F,1zgCvOcr1mmEg9bq7Z8lqs,1,247010,False,https://api.spotify.com/v1/tracks/2ou5j8AJcNS5kxTmoVBI3F,False,The Christmas Song,,4,Track,spotify:track:2ou5j8AJcNS5kxTmoVBI3F
5EbrVfmvjSApemVPhX0glH,1zgCvOcr1mmEg9bq7Z8lqs,1,196309,False,https://api.spotify.com/v1/tracks/5EbrVfmvjSApemVPhX0glH,False,Christmas Waltz,,5,Track,spotify:track:5EbrVfmvjSApemVPhX0glH
1vRlFgBLLIF4Lbhm8lZw5t,1zgCvOcr1mmEg9bq7Z8lqs,1,186696,False,https://api.spotify.com/v1/tracks/1vRlFgBLLIF4Lbhm8lZw5t,False,Joy To The World,,6,Track,spotify:track:1vRlFgBLLIF4Lbhm8lZw5t
2eXI7x69wGEZ3oY4W4MPkg,1zgCvOcr1mmEg9bq7Z8lqs,1,275214,False,https://api.spotify.com/v1/tracks/2eXI7x69wGEZ3oY4W4MPkg,False,O Holy Night,,7,Track,spotify:track:2eXI7x69wGEZ3oY4W4MPkg
3iuSwAwjbis6PfuBDDDlA6,1zgCvOcr1mmEg9bq7Z8lqs,1,278398,False,https://api.spotify.com/v1/tracks/3iuSwAwjbis6PfuBDDDlA6,False,"Christmas Medley: Winter Wonderland, Sleigh Ride, White Christmas",,8,Track,spotify:track:3iuSwAwjbis6PfuBDDDlA6
09VXYKRHG1HeQ0vKhYCUrP,1zgCvOcr1mmEg9bq7Z8lqs,1,190701,False,https://api.spotify.com/v1/tracks/09VXYKRHG1HeQ0vKhYCUrP,False,Go Tell It On The Mountain,,9,Track,spotify:track:09VXYKRHG1HeQ0vKhYCUrP
4Kus1DZ79ckZUboGcYzFCh,1zgCvOcr1mmEg9bq7Z8lqs,1,220685,False,https://api.spotify.com/v1/tracks/4Kus1DZ79ckZUboGcYzFCh,False,The Greatest Gift,,10,Track,spotify:track:4Kus1DZ79ckZUboGcYzFCh
7hqNE2Vazk9gX4NRSFXjlQ,5u5U3YfgPKclB5tnmsr9vM,1,196000,False,https://api.spotify.com/v1/tracks/7hqNE2Vazk9gX4NRSFXjlQ,False,A Lot With A Little,,1,Track,spotify:track:7hqNE2Vazk9gX4NRSFXjlQ
06QuBTaAMqX9cKlJzNnvEN,5u5U3YfgPKclB5tnmsr9vM,1,190000,False,https://api.spotify.com/v1/tracks/06QuBTaAMqX9cKlJzNnvEN,False,Always On His Mind,,2,Track,spotify:track:06QuBTaAMqX9cKlJzNnvEN
46zC5v4XIX1Ii7p2zXGsh6,5u5U3YfgPKclB5tnmsr9vM,1,209000,False,https://api.spotify.com/v1/tracks/46zC5v4XIX1Ii7p2zXGsh6,False,Love Don't,,3,Track,spotify:track:46zC5v4XIX1Ii7p2zXGsh6
57aP2PHlRTcB0Sb6UCHJ4P,5u5U3YfgPKclB5tnmsr9vM,1,219500,False,https://api.spotify.com/v1/tracks/57aP2PHlRTcB0Sb6UCHJ4P,False,I Know Him,,4,Track,spotify:track:57aP2PHlRTcB0Sb6UCHJ4P
6bSaFlBYXks2Q5opGMoPp9,5u5U3YfgPKclB5tnmsr9vM,1,179000,False,https://api.spotify.com/v1/tracks/6bSaFlBYXks2Q5opGMoPp9,False,Comeback,,5,Track,spotify:track:6bSaFlBYXks2Q5opGMoPp9
6G4uEY8lQDjWbWCICPyEPi,5u5U3YfgPKclB5tnmsr9vM,1,288000,False,https://api.spotify.com/v1/tracks/6G4uEY8lQDjWbWCICPyEPi,False,How Much Broken Is Enough,,6,Track,spotify:track:6G4uEY8lQDjWbWCICPyEPi
431VlXDsiDYRmnqXhIXWv6,5u5U3YfgPKclB5tnmsr9vM,1,220000,False,https://api.spotify.com/v1/tracks/431VlXDsiDYRmnqXhIXWv6,False,Good,,7,Track,spotify:track:431VlXDsiDYRmnqXhIXWv6
1I8kU4egMtUl5a9PJPzsrC,5u5U3YfgPKclB5tnmsr9vM,1,236684,False,https://api.spotify.com/v1/tracks/1I8kU4egMtUl5a9PJPzsrC,False,Love Leaves A Mark,,8,Track,spotify:track:1I8kU4egMtUl5a9PJPzsrC
7kbGVYFsytPqTRgUQtfH5e,5u5U3YfgPKclB5tnmsr9vM,1,196500,False,https://api.spotify.com/v1/tracks/7kbGVYFsytPqTRgUQtfH5e,False,Bring On The Storm,,9,Track,spotify:track:7kbGVYFsytPqTRgUQtfH5e
18R6yexph3H8stJ0W18p0o,5u5U3YfgPKclB5tnmsr9vM,1,244000,False,https://api.spotify.com/v1/tracks/18R6yexph3H8stJ0W18p0o,False,Settled At The Cross,,10,Track,spotify:track:18R6yexph3H8stJ0W18p0o
2tvnaxQrutYMKcbmF98SrD,5u5U3YfgPKclB5tnmsr9vM,1,211630,False,https://api.spotify.com/v1/tracks/2tvnaxQrutYMKcbmF98SrD,False,All Glory,,11,Track,spotify:track:2tvnaxQrutYMKcbmF98SrD
1JliCSckf4fjitCMZnDCuj,1olRqwhgX1KFy2bXNhFacE,1,148263,False,https://api.spotify.com/v1/tracks/1JliCSckf4fjitCMZnDCuj,False,Doin' What's Right,,1,Track,spotify:track:1JliCSckf4fjitCMZnDCuj
1hFdHs8gMZho6ZHFJ0skfd,1olRqwhgX1KFy2bXNhFacE,1,231712,False,https://api.spotify.com/v1/tracks/1hFdHs8gMZho6ZHFJ0skfd,False,God Will Deliver Me,,2,Track,spotify:track:1hFdHs8gMZho6ZHFJ0skfd
5mTh3Jv9hLLlmbXDNsmuof,1olRqwhgX1KFy2bXNhFacE,1,225225,False,https://api.spotify.com/v1/tracks/5mTh3Jv9hLLlmbXDNsmuof,False,I'd Like to Meet the Preacher,,3,Track,spotify:track:5mTh3Jv9hLLlmbXDNsmuof
16ZRIzZ00STplq78253Uhj,1olRqwhgX1KFy2bXNhFacE,1,196537,False,https://api.spotify.com/v1/tracks/16ZRIzZ00STplq78253Uhj,False,I Want to Praise Him,,4,Track,spotify:track:16ZRIzZ00STplq78253Uhj
6EJwpdDh4KfQJw6dcnK3c5,1olRqwhgX1KFy2bXNhFacE,1,209995,False,https://api.spotify.com/v1/tracks/6EJwpdDh4KfQJw6dcnK3c5,False,Hallelujah,,5,Track,spotify:track:6EJwpdDh4KfQJw6dcnK3c5
1yqcszOZXkgOGaueTRjk8o,1olRqwhgX1KFy2bXNhFacE,1,228911,False,https://api.spotify.com/v1/tracks/1yqcszOZXkgOGaueTRjk8o,False,I'll Be the First One,,6,Track,spotify:track:1yqcszOZXkgOGaueTRjk8o
5AjDihz0XaEncN8plEsb1g,1olRqwhgX1KFy2bXNhFacE,1,193746,False,https://api.spotify.com/v1/tracks/5AjDihz0XaEncN8plEsb1g,False,Silence the Stones,,7,Track,spotify:track:5AjDihz0XaEncN8plEsb1g
1M38IL4ba8qETfTD14fYoa,1olRqwhgX1KFy2bXNhFacE,1,255040,False,https://api.spotify.com/v1/tracks/1M38IL4ba8qETfTD14fYoa,False,Power in Prayer,,8,Track,spotify:track:1M38IL4ba8qETfTD14fYoa
1eZHSNWnWMZS3zkWMXryIq,1olRqwhgX1KFy2bXNhFacE,1,223482,False,https://api.spotify.com/v1/tracks/1eZHSNWnWMZS3zkWMXryIq,False,I Want You Beside Me,,9,Track,spotify:track:1eZHSNWnWMZS3zkWMXryIq
5jeARfUfmSSPAjIuMIlG7L,1olRqwhgX1KFy2bXNhFacE,1,253164,False,https://api.spotify.com/v1/tracks/5jeARfUfmSSPAjIuMIlG7L,False,Let Grace In,,10,Track,spotify:track:5jeARfUfmSSPAjIuMIlG7L
5zE2XrAqEN8dzgWxjtQuwL,7KKwCVczQzakBV05M2bEtl,1,180866,False,https://api.spotify.com/v1/tracks/5zE2XrAqEN8dzgWxjtQuwL,False,Can You Burn (Live),,1,Track,spotify:track:5zE2XrAqEN8dzgWxjtQuwL
2Fqgcv10azonKMveZp6qgh,7KKwCVczQzakBV05M2bEtl,1,180066,False,https://api.spotify.com/v1/tracks/2Fqgcv10azonKMveZp6qgh,False,Jesus Is In The House (Live),,2,Track,spotify:track:2Fqgcv10azonKMveZp6qgh
6kHquAj1LCCZmvxIXyDhJS,7KKwCVczQzakBV05M2bEtl,1,286280,False,https://api.spotify.com/v1/tracks/6kHquAj1LCCZmvxIXyDhJS,False,Bound (Live),,3,Track,spotify:track:6kHquAj1LCCZmvxIXyDhJS
0CjyjNfDzVbcmcbFZv07wX,7KKwCVczQzakBV05M2bEtl,1,191626,False,https://api.spotify.com/v1/tracks/0CjyjNfDzVbcmcbFZv07wX,False,Mountain Moving Faith (Live),,4,Track,spotify:track:0CjyjNfDzVbcmcbFZv07wX
2T0VPnn2910CEbea4ypvz0,7KKwCVczQzakBV05M2bEtl,1,315160,False,https://api.spotify.com/v1/tracks/2T0VPnn2910CEbea4ypvz0,False,I Trust (Live),,5,Track,spotify:track:2T0VPnn2910CEbea4ypvz0
4p4uS6RxaC1q6UCJXgpYEY,7KKwCVczQzakBV05M2bEtl,1,224946,False,https://api.spotify.com/v1/tracks/4p4uS6RxaC1q6UCJXgpYEY,False,He Will Roll You Over The Tide (Live),,6,Track,spotify:track:4p4uS6RxaC1q6UCJXgpYEY
6gjCCEZy5GVNzq9RL1OqQz,7KKwCVczQzakBV05M2bEtl,1,427120,False,https://api.spotify.com/v1/tracks/6gjCCEZy5GVNzq9RL1OqQz,False,When God Shows Up (Live),,7,Track,spotify:track:6gjCCEZy5GVNzq9RL1OqQz
7tzV00UuavI8qliow7gMah,7KKwCVczQzakBV05M2bEtl,1,331173,False,https://api.spotify.com/v1/tracks/7tzV00UuavI8qliow7gMah,False,He's Alive And So Am I (Live),,8,Track,spotify:track:7tzV00UuavI8qliow7gMah
7pM9VxvgxFmZAWNwK5TQb2,7KKwCVczQzakBV05M2bEtl,1,254360,False,https://api.spotify.com/v1/tracks/7pM9VxvgxFmZAWNwK5TQb2,False,Adam's Fall (Live),,9,Track,spotify:track:7pM9VxvgxFmZAWNwK5TQb2
3FLWM3E06ptweqHYbAB76y,7KKwCVczQzakBV05M2bEtl,1,244360,False,https://api.spotify.com/v1/tracks/3FLWM3E06ptweqHYbAB76y,False,Waving On The Other Side (Live),,10,Track,spotify:track:3FLWM3E06ptweqHYbAB76y
2UsAFN9CEnEvz7KIBIcijA,7KKwCVczQzakBV05M2bEtl,1,228626,False,https://api.spotify.com/v1/tracks/2UsAFN9CEnEvz7KIBIcijA,False,Ain't No Bones (Live),,11,Track,spotify:track:2UsAFN9CEnEvz7KIBIcijA
4Fzqt3PAbjMIrv3Eq8ReCW,0XftcssUtSL1IMc4ARKXhE,1,188996,False,https://api.spotify.com/v1/tracks/4Fzqt3PAbjMIrv3Eq8ReCW,False,Mountain Moving Faith,,1,Track,spotify:track:4Fzqt3PAbjMIrv3Eq8ReCW
13oQ2Coa93wyrQ5qUuXIwN,0XftcssUtSL1IMc4ARKXhE,1,202783,False,https://api.spotify.com/v1/tracks/13oQ2Coa93wyrQ5qUuXIwN,False,Look at Me Now,,2,Track,spotify:track:13oQ2Coa93wyrQ5qUuXIwN
2ZifXimgzK4BMQYGnE7IIU,0XftcssUtSL1IMc4ARKXhE,1,297871,False,https://api.spotify.com/v1/tracks/2ZifXimgzK4BMQYGnE7IIU,False,Love Still Holds Our Scars,,3,Track,spotify:track:2ZifXimgzK4BMQYGnE7IIU
0yyBTk3Y9TxEoN6YAqezGT,0XftcssUtSL1IMc4ARKXhE,1,179008,False,https://api.spotify.com/v1/tracks/0yyBTk3Y9TxEoN6YAqezGT,False,Bound,,4,Track,spotify:track:0yyBTk3Y9TxEoN6YAqezGT
7w5CdokEKvuWnm1vzjJU3b,0XftcssUtSL1IMc4ARKXhE,1,253112,False,https://api.spotify.com/v1/tracks/7w5CdokEKvuWnm1vzjJU3b,False,He Welcomes the Beggar,,5,Track,spotify:track:7w5CdokEKvuWnm1vzjJU3b
46Su8vYhNja2jrCITuUapS,0XftcssUtSL1IMc4ARKXhE,1,201008,False,https://api.spotify.com/v1/tracks/46Su8vYhNja2jrCITuUapS,False,He's Alive and So Am I,,6,Track,spotify:track:46Su8vYhNja2jrCITuUapS
4iGJRhBKinO03mQXLuW5Jy,0XftcssUtSL1IMc4ARKXhE,1,284327,False,https://api.spotify.com/v1/tracks/4iGJRhBKinO03mQXLuW5Jy,False,When God Shows Up,,7,Track,spotify:track:4iGJRhBKinO03mQXLuW5Jy
33exSyrkZU8z9sujzBLsp5,0XftcssUtSL1IMc4ARKXhE,1,170994,False,https://api.spotify.com/v1/tracks/33exSyrkZU8z9sujzBLsp5,False,Can You Burn,,8,Track,spotify:track:33exSyrkZU8z9sujzBLsp5
4qPNRe1moFooYf79pJFXdR,0XftcssUtSL1IMc4ARKXhE,1,209959,False,https://api.spotify.com/v1/tracks/4qPNRe1moFooYf79pJFXdR,False,Ain't No Bones,,9,Track,spotify:track:4qPNRe1moFooYf79pJFXdR
3z0BTI9QBmO4jvOuQb3NAc,0XftcssUtSL1IMc4ARKXhE,1,240681,False,https://api.spotify.com/v1/tracks/3z0BTI9QBmO4jvOuQb3NAc,False,I Trust,,10,Track,spotify:track:3z0BTI9QBmO4jvOuQb3NAc
6WoVqrMoAEiU94eOYPtJ06,2DRejK2JNA48kw6MVqsutJ,1,167386,False,https://api.spotify.com/v1/tracks/6WoVqrMoAEiU94eOYPtJ06,False,No Death,,1,Track,spotify:track:6WoVqrMoAEiU94eOYPtJ06
63tS3l6S6H5FWtU9EcVUdi,2DRejK2JNA48kw6MVqsutJ,1,239666,False,https://api.spotify.com/v1/tracks/63tS3l6S6H5FWtU9EcVUdi,False,Picture This,,2,Track,spotify:track:63tS3l6S6H5FWtU9EcVUdi
5o6MBQojqbL5XjtcZUN2NI,2DRejK2JNA48kw6MVqsutJ,1,183253,False,https://api.spotify.com/v1/tracks/5o6MBQojqbL5XjtcZUN2NI,False,Jesus Is In The House,,3,Track,spotify:track:5o6MBQojqbL5XjtcZUN2NI
0MIAdiH6eanB7dKWWdK8HD,2DRejK2JNA48kw6MVqsutJ,1,206600,False,https://api.spotify.com/v1/tracks/0MIAdiH6eanB7dKWWdK8HD,False,This Changes Everything,,4,Track,spotify:track:0MIAdiH6eanB7dKWWdK8HD
0fJLuQzC3xjyqMdpIIn9rm,2DRejK2JNA48kw6MVqsutJ,1,225013,False,https://api.spotify.com/v1/tracks/0fJLuQzC3xjyqMdpIIn9rm,False,Wounds,,5,Track,spotify:track:0fJLuQzC3xjyqMdpIIn9rm
4c6AiG30ZdjlTk0uYwZnB3,2DRejK2JNA48kw6MVqsutJ,1,177506,False,https://api.spotify.com/v1/tracks/4c6AiG30ZdjlTk0uYwZnB3,False,Everlasting Arms,,6,Track,spotify:track:4c6AiG30ZdjlTk0uYwZnB3
3MpQM9BbzOZO3oyjWtvXu1,2DRejK2JNA48kw6MVqsutJ,1,238960,False,https://api.spotify.com/v1/tracks/3MpQM9BbzOZO3oyjWtvXu1,False,Waving On The Other Side,,7,Track,spotify:track:3MpQM9BbzOZO3oyjWtvXu1
1GtCP9uSo14opLQRuQWyDu,2DRejK2JNA48kw6MVqsutJ,1,176373,False,https://api.spotify.com/v1/tracks/1GtCP9uSo14opLQRuQWyDu,False,Step In,,8,Track,spotify:track:1GtCP9uSo14opLQRuQWyDu
6u0OOWapUPmxtfuzCjiVTg,2DRejK2JNA48kw6MVqsutJ,1,243826,False,https://api.spotify.com/v1/tracks/6u0OOWapUPmxtfuzCjiVTg,False,How Will You Plead,,9,Track,spotify:track:6u0OOWapUPmxtfuzCjiVTg
3ljz9P9538nTKofHFb41eP,2DRejK2JNA48kw6MVqsutJ,1,253320,False,https://api.spotify.com/v1/tracks/3ljz9P9538nTKofHFb41eP,False,Saints Are Born,,10,Track,spotify:track:3ljz9P9538nTKofHFb41eP
3ZgvMacJHC8USlwc3Le4RN,0wzJOZsUHlbbxahsZQl2PM,1,150400,False,https://api.spotify.com/v1/tracks/3ZgvMacJHC8USlwc3Le4RN,False,It's A Wonderful Life,,1,Track,spotify:track:3ZgvMacJHC8USlwc3Le4RN
4csB0M65mPjoCpo1g9EQiB,0wzJOZsUHlbbxahsZQl2PM,1,195360,False,https://api.spotify.com/v1/tracks/4csB0M65mPjoCpo1g9EQiB,False,Bloodline,,2,Track,spotify:track:4csB0M65mPjoCpo1g9EQiB
42iWL0SYq5hEU35CuOh6E2,0wzJOZsUHlbbxahsZQl2PM,1,141373,False,https://api.spotify.com/v1/tracks/42iWL0SYq5hEU35CuOh6E2,False,God's Still God,,3,Track,spotify:track:42iWL0SYq5hEU35CuOh6E2
3KEBERNakjPBxFMrKDvr7i,0wzJOZsUHlbbxahsZQl2PM,1,261666,False,https://api.spotify.com/v1/tracks/3KEBERNakjPBxFMrKDvr7i,False,He Sees What We Don't,,4,Track,spotify:track:3KEBERNakjPBxFMrKDvr7i
2RsWjA0BZ1wf83cupn8kSV,0wzJOZsUHlbbxahsZQl2PM,1,176746,False,https://api.spotify.com/v1/tracks/2RsWjA0BZ1wf83cupn8kSV,False,A Real Old Time Revival,,5,Track,spotify:track:2RsWjA0BZ1wf83cupn8kSV
